property_id,transaction_log_id,id,address,neighborhood,bedrooms,bathrooms,sqft,source,origin_url,created_at,updated_at,latitude,longitude,elevation,lookup_address,luxurious,garage,year_built,level,id_1,price,transaction_status,date_listed,date_closed,days_on_market,created_at_1,updated_at_1,property_id_1,transaction_type
833,1333,833,"2626 W Belmont Ave, Phoenix, AZ 85051",Alahambra,2,1,1047,zillow_ph,http://www.zillow.com/homedetails/2626-W-Belmont-Ave-Phoenix-AZ-85051/7779393_zpid/,2015-08-24 02:24:45,2015-08-28 15:34:58,33.5495,-112.116,365.414,"2626 W Belmont Ave, Phoenix, AZ 85051, Alahambra",,,,1,1333,127000,closed,,2006-02-09,,2015-08-24 02:26:33,2015-08-24 02:26:33,833,sales
840,1207,840,"16638 S 37th Way, Phoenix, AZ 85048",Ahwatukee Foothills,4,3,2900,zillow_ph,http://www.zillow.com/homedetails/16638-S-37th-Way-Phoenix-AZ-85048/8255568_zpid/,2015-08-24 02:24:45,2015-08-28 15:35:02,33.2953,-112.003,361.587,"16638 S 37th Way, Phoenix, AZ 85048, Ahwatukee Foothills",,,,1,1207,233751,closed,,2000-09-15,,2015-08-24 02:26:31,2015-08-24 02:26:31,840,sales
846,1444,846,"4509 E Windsong Dr, Phoenix, AZ 85048",Ahwatukee Foothills,3,2,1363,zillow_ph,http://www.zillow.com/homedetails/4509-E-Windsong-Dr-Phoenix-AZ-85048/8260020_zpid/,2015-08-24 02:24:45,2015-08-24 02:24:45,33.2947,-111.986,359.034,"4509 E Windsong Dr, Phoenix, AZ 85048, Ahwatukee Foothills",,,,1,1444,127800,closed,,2011-08-19,,2015-08-24 02:26:35,2015-08-24 02:26:35,846,sales
847,847,847,"16635 S 45th Pl, Phoenix, AZ 85048",Ahwatukee Foothills,3,2,2000,zillow_ph,http://www.zillow.com/homedetails/16635-S-45th-Pl-Phoenix-AZ-85048/8260024_zpid/,2015-08-24 02:24:46,2015-08-24 02:24:46,33.2947,-111.986,358.525,"16635 S 45th Pl, Phoenix, AZ 85048, Ahwatukee Foothills",,,,1,847,150110,closed,,1999-10-25,,2015-08-24 02:25:17,2015-08-24 02:25:17,847,sales
873,1251,873,"2542 E Jones Ave, Phoenix, AZ 85040",South Mountain,4,2,1953,zillow_ph,http://www.zillow.com/homedetails/2542-E-Jones-Ave-Phoenix-AZ-85040/7546107_zpid/,2015-08-24 02:24:48,2015-08-24 02:24:48,33.4108,-112.026,336.342,"2542 E Jones Ave, Phoenix, AZ 85040, South Mountain",,,,1,1251,89500,closed,,2003-11-13,,2015-08-24 02:26:32,2015-08-24 02:26:32,873,sales
885,885,885,"2437 E Marmora St, Phoenix, AZ 85032",Paradise Valley,3,2,1400,zillow_ph,http://www.zillow.com/homedetails/2437-E-Marmora-St-Phoenix-AZ-85032/7820127_zpid/,2015-08-24 02:24:49,2015-08-28 15:35:17,33.5995,-112.029,438.825,"2437 E Marmora St, Phoenix, AZ 85032, Paradise Valley",,,,1,885,115000,closed,,2002-01-10,,2015-08-24 02:25:18,2015-08-24 02:25:18,885,sales
901,1363,901,"16930 N 49th Way, Scottsdale, AZ 85254",Paradise Valley,4,2,1717,zillow_ph,http://www.zillow.com/homedetails/16930-N-49th-Way-Scottsdale-AZ-85254/58459065_zpid/,2015-08-24 02:24:51,2015-08-28 15:35:21,33.6398,-111.973,453.381,"16930 N 49th Way, Scottsdale, AZ 85254, Paradise Valley",,,,1,1363,415000,closed,,2007-01-26,,2015-08-24 02:26:34,2015-08-24 02:26:34,901,sales
907,1275,907,"415 E Desert Wind Dr, Phoenix, AZ 85048",Ahwatukee Foothills,4,2,2947,zillow_ph,http://www.zillow.com/homedetails/415-E-Desert-Wind-Dr-Phoenix-AZ-85048/52434427_zpid/,2015-08-24 02:24:51,2015-08-28 15:35:24,33.3166,-112.071,448.267,"415 E Desert Wind Dr, Phoenix, AZ 85048, Ahwatukee Foothills",,,,1,1275,655000,closed,,2004-11-23,,2015-08-24 02:26:32,2015-08-24 02:26:32,907,sales
909,1528,909,"1326 E Gwen St, Phoenix, AZ 85042",South Mountain,5,3,3727,zillow_ph,http://www.zillow.com/homedetails/1326-E-Gwen-St-Phoenix-AZ-85042/55272951_zpid/,2015-08-24 02:24:51,2015-08-28 15:35:25,33.3657,-112.054,380.776,"1326 E Gwen St, Phoenix, AZ 85042, South Mountain",,,,1,1528,349000,closed,2015-08-01,2015-08-01,0,2015-08-24 02:26:36,2015-08-24 02:26:36,909,sales
922,1250,922,"238 W Winston Dr, Phoenix, AZ 85041",South Mountain,3,1,1248,zillow_ph,http://www.zillow.com/homedetails/238-W-Winston-Dr-Phoenix-AZ-85041/8132039_zpid/,2015-08-24 02:24:53,2015-08-28 15:35:27,33.3692,-112.079,371.351,"238 W Winston Dr, Phoenix, AZ 85041, South Mountain",,,,1,1250,112000,closed,,2003-10-30,,2015-08-24 02:26:32,2015-08-24 02:26:32,922,sales
923,2297,923,"15239 N 10th Pl, Phoenix, AZ 85022",North Mountain,4,3,3572,zillow_ph,http://www.zillow.com/homedetails/15239-N-10th-Pl-Phoenix-AZ-85022/8008545_zpid/,2015-08-24 02:24:53,2015-08-28 15:35:28,33.625,-112.059,441.421,"15239 N 10th Pl, Phoenix, AZ 85022, North Mountain",,,,1,2297,2400,open,2015-08-27,,,2015-08-31 02:21:41,2015-08-31 02:21:41,923,sales
938,1338,938,"3117 E Topeka Dr, Phoenix, AZ 85050",Paradise Valley,3,2,1476,zillow_ph,http://www.zillow.com/homedetails/3117-E-Topeka-Dr-Phoenix-AZ-85050/7993700_zpid/,2015-08-24 02:24:54,2015-08-24 02:24:54,33.6602,-112.015,454.433,"3117 E Topeka Dr, Phoenix, AZ 85050, Paradise Valley",,,,1,1338,266000,closed,,2006-04-24,,2015-08-24 02:26:33,2015-08-24 02:26:33,938,sales
964,964,964,"12005 N 49th Dr, Glendale, AZ 85304",North Mountain,3,2,1700,zillow_ph,http://www.zillow.com/homedetails/12005-N-49th-Dr-Glendale-AZ-85304/7727413_zpid/,2015-08-24 02:24:57,2015-09-09 04:23:31,33.5951,-112.165,372.983,"12005 N 49th Dr, Glendale, AZ 85304, North Mountain",,,,1,964,100000,closed,,2004-01-13,,2015-08-24 02:25:19,2015-08-24 02:25:19,964,sales
969,1448,969,"1102 E Milada Dr, Phoenix, AZ 85042",South Mountain,3,2,1495,zillow_ph,http://www.zillow.com/homedetails/1102-E-Milada-Dr-Phoenix-AZ-85042/55273144_zpid/,2015-08-24 02:24:58,2015-08-24 02:24:58,33.3641,-112.06,383.602,"1102 E Milada Dr, Phoenix, AZ 85042, South Mountain",,,,1,1448,90900,closed,,2011-09-23,,2015-08-24 02:26:35,2015-08-24 02:26:35,969,sales
975,2296,975,"24409 N 40th Ave, Glendale, AZ 85310",Deer Valley,4,3,2723,zillow_ph,http://www.zillow.com/homedetails/24409-N-40th-Ave-Glendale-AZ-85310/7931443_zpid/,2015-08-24 02:24:59,2015-08-24 02:24:59,33.7077,-112.145,428.448,"24409 N 40th Ave, Glendale, AZ 85310, Deer Valley",,,,1,2296,1900,open,2015-08-26,,,2015-08-31 02:21:41,2015-08-31 02:21:41,975,sales
983,1409,983,"4023 E Chambers St, Phoenix, AZ 85040",South Mountain,3,2,13,zillow_ph,http://www.zillow.com/homedetails/4023-E-Chambers-St-Phoenix-AZ-85040/62728334_zpid/,2015-08-24 02:24:59,2015-08-28 15:35:46,33.3973,-111.994,347.854,"4023 E Chambers St, Phoenix, AZ 85040, South Mountain",,,,1,1409,99900,closed,2010-01-03,2010-01-03,0,2015-08-24 02:26:34,2015-08-24 02:26:34,983,sales
1011,1393,1011,"3411 N Valencia Ln, Phoenix, AZ 85018",Camelback East,4,4,4700,zillow_ph,http://www.zillow.com/homedetails/3411-N-Valencia-Ln-Phoenix-AZ-85018/82821037_zpid/,2015-08-24 02:25:02,2015-08-24 02:25:02,33.4878,-111.96,382.412,"3411 N Valencia Ln, Phoenix, AZ 85018, Camelback East",,,,1,1393,1695000,open,2008-11-16,,,2015-08-24 02:26:34,2015-08-24 02:26:34,1011,sales
1022,2293,1022,"2407 W Via Dona Rd, Phoenix, AZ 85085",Deer Valley,4,2,2232,zillow_ph,http://www.zillow.com/homedetails/2407-W-Via-Dona-Rd-Phoenix-AZ-85085/67791440_zpid/,2015-08-24 02:25:03,2015-08-28 15:35:57,33.7405,-112.11,462.685,"2407 W Via Dona Rd, Phoenix, AZ 85085, Deer Valley",,,,1,2293,1395,open,2015-08-26,,,2015-08-31 02:21:41,2015-08-31 02:21:41,1022,sales
1025,1025,1025,"3119 W Saint Catherine Ave, Phoenix, AZ 85041",Laveen,5,2,3182,zillow_ph,http://www.zillow.com/homedetails/3119-W-Saint-Catherine-Ave-Phoenix-AZ-85041/67764948_zpid/,2015-08-24 02:25:03,2015-10-14 03:28:24,33.3876,-112.126,322.391,"3119 W Saint Catherine Ave, Phoenix, AZ 85041, Laveen",,0,2005,1,1025,300050,closed,,2005-09-29,,2015-08-24 02:25:20,2015-08-24 02:25:20,1025,sales
1026,1511,1026,"2102 E Orangewood Ave, Phoenix, AZ 85020",Camelback East,3,2,2397,zillow_ph,http://www.zillow.com/homedetails/2102-E-Orangewood-Ave-Phoenix-AZ-85020/7806320_zpid/,2015-08-24 02:25:04,2015-08-24 02:25:04,33.5458,-112.036,410.482,"2102 E Orangewood Ave, Phoenix, AZ 85020, Camelback East",,,,1,1511,475000,closed,2015-05-26,2015-05-26,0,2015-08-24 02:26:36,2015-08-24 02:26:36,1026,sales
1038,1348,1038,"5728 S 21st Pl, Phoenix, AZ 85040",South Mountain,2,2,1079,zillow_ph,http://www.zillow.com/homedetails/5728-S-21st-Pl-Phoenix-AZ-85040/71612629_zpid/,2015-08-24 02:25:05,2015-08-28 15:36:01,33.3939,-112.036,341.241,"5728 S 21st Pl, Phoenix, AZ 85040, South Mountain",,,,1,1348,213669,closed,,2006-07-06,,2015-08-24 02:26:33,2015-08-24 02:26:33,1038,sales
1059,1463,1059,"6446 W Valencia Dr, Laveen, AZ 85339",Laveen,3,2,1430,zillow_ph,http://www.zillow.com/homedetails/6446-W-Valencia-Dr-Laveen-AZ-85339/71607702_zpid/,2015-08-24 02:25:07,2015-08-28 15:36:07,33.3764,-112.199,305.174,"6446 W Valencia Dr, Laveen, AZ 85339, Laveen",,,,1,1463,79900,closed,2012-07-27,2012-07-27,0,2015-08-24 02:26:35,2015-08-24 02:26:35,1059,sales
1075,2500,1075,"3634 E Piccadilly Rd, Phoenix, AZ 85018",Camelback East,3,2,1392,zillow_ph,http://www.zillow.com/homedetails/3634-E-Piccadilly-Rd-Phoenix-AZ-85018/7564992_zpid/,2015-08-24 02:25:09,2015-08-31 02:21:29,33.4938,-112.003,365.813,"3634 E Piccadilly Rd, Phoenix, AZ 85018, Camelback East",,,,1,2500,1550,open,2015-08-29,,,2015-08-31 02:23:13,2015-08-31 02:23:13,1075,sales
1076,3879,1076,"2555 E Robb Ln, Phoenix, AZ 85024",Desert View,6,4,3903,zillow_ph,http://www.zillow.com/homedetails/2555-E-Robb-Ln-Phoenix-AZ-85024/82823824_zpid/,2015-08-24 02:25:09,2015-08-28 15:36:11,33.7055,-112.028,484.001,"2555 E Robb Ln, Phoenix, AZ 85024, Desert View",,,,1,3879,2500,open,2015-08-30,,,2015-09-20 20:52:50,2015-09-20 20:52:50,1076,sales
1088,1088,1088,"28104 N 17th Dr, Phoenix, AZ 85085",North Gateway,4,3,2884,zillow_ph,http://www.zillow.com/homedetails/28104-N-17th-Dr-Phoenix-AZ-85085/88795761_zpid/,2015-08-24 02:25:09,2015-08-28 15:36:19,33.7392,-112.096,487.621,"28104 N 17th Dr, Phoenix, AZ 85085, North Gateway",,,,1,1088,424610,open,2009-07-27,,0,2015-08-24 02:25:21,2015-08-27 07:48:59,1088,sales
1089,1089,1089,"6220 S 20th Gln, Phoenix, AZ 85041",South Mountain,3,2,1496,zillow_ph,http://www.zillow.com/homedetails/6220-S-20th-Gln-Phoenix-AZ-85041/2137405100_zpid/,2015-08-24 02:25:09,2015-08-24 02:25:09,33.3897,-112.103,331.065,"6220 S 20th Gln, Phoenix, AZ 85041, South Mountain",,,,1,1089,105000,open,2009-08-09,,,2015-08-24 02:25:21,2015-08-24 02:25:21,1089,sales
1091,1407,1091,"4132 N 18th Ave, Phoenix, AZ 85015",Encanto,4,3,1800,zillow_ph,http://www.zillow.com/homedetails/4132-N-18th-Ave-Phoenix-AZ-85015/7772157_zpid/,2015-08-24 02:25:10,2015-08-24 02:25:10,33.4962,-112.098,339.765,"4132 N 18th Ave, Phoenix, AZ 85015, Encanto",,,,1,1407,105900,closed,,2009-12-17,,2015-08-24 02:26:34,2015-08-24 02:26:34,1091,sales
1097,1097,1097,"1028 E Diana Ave, Phoenix, AZ 85020",North Mountain,4,2,1302,zillow_ph,http://www.zillow.com/homedetails/1028-E-Diana-Ave-Phoenix-AZ-85020/7789724_zpid/,2015-08-24 02:25:11,2015-08-24 02:25:11,33.5629,-112.06,384.859,"1028 E Diana Ave, Phoenix, AZ 85020, North Mountain",,,,1,1097,75000,closed,2010-07-27,2010-08-18,22,2015-08-24 02:25:21,2015-09-20 20:57:44,1097,sales
1098,15722,1098,"2316 E Dry Wood Rd, Phoenix, AZ 85024",Desert View,5,2,3207,zillow_ph,http://www.zillow.com/homedetails/2316-E-Dry-Wood-Rd-Phoenix-AZ-85024/94882397_zpid/,2015-08-24 02:25:11,2015-08-24 02:25:11,33.7057,-112.024,485.901,"2316 E Dry Wood Rd, Phoenix, AZ 85024, Desert View",,,,1,15722,304730,closed,,2011-08-07,,2015-10-09 03:09:58,2015-10-09 03:09:58,1098,sales
1099,1497,1099,"5320 E Rockridge Rd, Phoenix, AZ 85018",Camelback East,3,4,3005,zillow_ph,http://www.zillow.com/homedetails/5320-E-Rockridge-Rd-Phoenix-AZ-85018/7838073_zpid/,2015-08-24 02:25:11,2015-08-28 15:36:19,33.5078,-111.966,416.637,"5320 E Rockridge Rd, Phoenix, AZ 85018, Camelback East",,,,1,1497,1270000,closed,2014-06-03,2014-06-03,0,2015-08-24 02:26:35,2015-08-24 02:26:35,1099,sales
1101,1101,1101,"2418 N 19th Dr, Phoenix, AZ 85009",Encanto,3,2,1744,zillow_ph,http://www.zillow.com/homedetails/2418-N-19th-Dr-Phoenix-AZ-85009/7519549_zpid/,2015-08-24 02:25:11,2015-08-28 15:36:20,33.4757,-112.102,333.067,"2418 N 19th Dr, Phoenix, AZ 85009, Encanto",,,,1,1101,165000,open,2012-03-23,,0,2015-08-24 02:25:21,2015-08-27 07:48:59,1101,sales
1103,1103,1103,"1010 E Becker Ln, Phoenix, AZ 85020",North Mountain,2,2,1209,zillow_ph,http://www.zillow.com/homedetails/1010-E-Becker-Ln-Phoenix-AZ-85020/7788153_zpid/,2015-08-24 02:25:11,2015-08-28 15:36:22,33.5822,-112.059,408.33,"1010 E Becker Ln, Phoenix, AZ 85020, North Mountain",,,,1,1103,123900,closed,2012-04-14,2012-05-16,32,2015-08-24 02:25:21,2015-09-20 20:57:44,1103,sales
1105,1105,1105,"529 E Ames Pl, Phoenix, AZ 85004",Central City,3,4,1843,zillow_ph,http://www.zillow.com/homedetails/529-E-Ames-Pl-Phoenix-AZ-85004/95160335_zpid/,2015-08-24 02:25:11,2015-08-28 15:36:23,33.4608,-112.066,331.95,"529 E Ames Pl, Phoenix, AZ 85004, Central City",,,,1,1105,354900,closed,2012-08-22,2013-01-31,162,2015-08-24 02:25:21,2015-09-20 20:57:44,1105,sales
1108,4198,1108,"5024 S 21st Pl, Phoenix, AZ 85040",South Mountain,3,2,1275,zillow_ph,http://www.zillow.com/homedetails/5024-S-21st-Pl-Phoenix-AZ-85040/7546863_zpid/,2015-08-24 02:25:11,2015-08-28 15:36:25,33.4005,-112.036,337.236,"5024 S 21st Pl, Phoenix, AZ 85040, South Mountain",,,,1,4198,950,open,2015-09-04,,,2015-09-20 21:02:40,2015-09-20 21:02:40,1108,sales
1111,1111,1111,"1805 W Straight Arrow Ln, Phoenix, AZ 85085",North Gateway,3,2,2214,zillow_ph,http://www.zillow.com/homedetails/1805-W-Straight-Arrow-Ln-Phoenix-AZ-85085/95176387_zpid/,2015-08-24 02:25:11,2015-08-24 02:25:11,33.7333,-112.098,473.322,"1805 W Straight Arrow Ln, Phoenix, AZ 85085, North Gateway",,,,1,1111,288955,open,2015-08-24,,,2015-08-24 02:25:22,2015-08-31 02:21:41,1111,sales
1113,2302,1113,"15801 N 29th St, Phoenix, AZ 85032",Paradise Valley,2,2,1121,zillow_ph,http://www.zillow.com/homedetails/15801-N-29th-St-Phoenix-AZ-85032/2111784420_zpid/,2015-08-24 02:25:12,2015-08-27 07:48:52,33.6301,-112.018,438.504,"15801 N 29th St, Phoenix, AZ 85032, Paradise Valley",,,,1,2302,800,open,2015-08-29,,,2015-08-31 02:21:42,2015-08-31 02:21:42,1113,sales
1114,1493,1114,"4945 E Camelback Rd, Phoenix, AZ 85018",Camelback East,4,2,2960,zillow_ph,http://www.zillow.com/homedetails/4945-E-Camelback-Rd-Phoenix-AZ-85018/89710830_zpid/,2015-08-24 02:25:12,2015-08-24 02:25:12,33.507,-111.975,399.929,"4945 E Camelback Rd, Phoenix, AZ 85018, Camelback East",,,,1,1493,895000,open,2014-01-09,,,2015-08-24 02:26:35,2015-08-24 02:26:35,1114,sales
1118,1118,1118,"2328 E Indianola Ave, Phoenix, AZ 85016",Camelback East,3,2,1863,zillow_ph,http://www.zillow.com/homedetails/2328-E-Indianola-Ave-Phoenix-AZ-85016/7539695_zpid/,2015-08-24 02:25:13,2015-08-24 02:25:13,33.4924,-112.031,351.662,"2328 E Indianola Ave, Phoenix, AZ 85016, Camelback East",,,,1,1118,184500,open,2014-08-08,,0,2015-08-24 02:25:22,2015-08-27 07:48:59,1118,sales
1144,1614,1144,"7125 W Heatherbrae Dr, Phoenix, AZ 85033",Maryvale,3,2,1092,zillow_ph,http://www.zillow.com/homedetails/7125-W-Heatherbrae-Dr-Phoenix-AZ-85033/7711527_zpid/,2015-08-27 07:48:29,2015-08-27 07:48:29,33.4981,-112.213,331.602,"7125 W Heatherbrae Dr, Phoenix, AZ 85033, Maryvale",,,,1,1614,28200,closed,,1983-05-19,,2015-08-27 07:48:54,2015-08-27 07:48:54,1144,sales
1145,3252,1145,"4567 W Topeka Dr, Glendale, AZ 85308",Deer Valley,4,2,1600,zillow_ph,http://www.zillow.com/homedetails/4567-W-Topeka-Dr-Glendale-AZ-85308/7939030_zpid/,2015-08-27 07:48:30,2015-08-27 07:48:30,33.6594,-112.16,399.473,"4567 W Topeka Dr, Glendale, AZ 85308, Deer Valley",,,,1,3252,107215,closed,,2011-08-01,,2015-09-09 04:26:00,2015-09-09 04:26:00,1145,sales
1152,4257,1152,"2657 E Verbena Dr, Phoenix, AZ 85048",Ahwatukee Foothills,4,3,3000,zillow_ph,http://www.zillow.com/homedetails/2657-E-Verbena-Dr-Phoenix-AZ-85048/8160815_zpid/,2015-08-27 07:48:31,2015-08-27 07:48:31,33.3053,-112.025,377.725,"2657 E Verbena Dr, Phoenix, AZ 85048, Ahwatukee Foothills",,,,1,4257,2200,closed,,2014-07-23,,2015-09-20 22:16:16,2015-09-20 22:16:16,1152,sales
1154,3976,1154,"1505 E Windmere Dr, Phoenix, AZ 85048",Ahwatukee Foothills,4,2,3132,zillow_ph,http://www.zillow.com/homedetails/1505-E-Windmere-Dr-Phoenix-AZ-85048/8162221_zpid/,2015-08-27 07:48:31,2015-08-27 07:48:31,33.3042,-112.052,391.728,"1505 E Windmere Dr, Phoenix, AZ 85048, Ahwatukee Foothills",,,,1,3976,137500,closed,,2003-04-21,,2015-09-20 21:02:22,2015-09-20 21:02:22,1154,sales
1175,3937,1175,"1135 E Mountain Vista Dr, Phoenix, AZ 85048",Ahwatukee Foothills,3,2,1917,zillow_ph,http://www.zillow.com/homedetails/1135-E-Mountain-Vista-Dr-Phoenix-AZ-85048/8130929_zpid/,2015-08-27 07:48:34,2015-08-28 15:36:35,33.3017,-112.056,384.342,"1135 E Mountain Vista Dr, Phoenix, AZ 85048, Ahwatukee Foothills",,,,1,3937,163400,closed,,2000-08-23,,2015-09-20 21:02:20,2015-09-20 21:02:20,1175,sales
1179,2158,1179,"8216 N 18th St, Phoenix, AZ 85020",North Mountain,5,4,3782,zillow_ph,http://www.zillow.com/homedetails/8216-N-18th-St-Phoenix-AZ-85020/7812744_zpid/,2015-08-27 07:48:34,2015-08-28 15:36:37,33.5577,-112.044,404.118,"8216 N 18th St, Phoenix, AZ 85020, North Mountain",,,,1,2158,140900,closed,,2003-04-25,,2015-08-31 02:21:36,2015-08-31 02:21:36,1179,sales
1182,1652,1182,"4039 E Sunnyside Dr, Phoenix, AZ 85028",Paradise Valley,3,2,2071,zillow_ph,http://www.zillow.com/homedetails/4039-E-Sunnyside-Dr-Phoenix-AZ-85028/7826094_zpid/,2015-08-27 07:48:35,2015-08-27 07:48:35,33.5946,-111.991,422.075,"4039 E Sunnyside Dr, Phoenix, AZ 85028, Paradise Valley",,,,1,1652,193000,closed,,1996-05-15,,2015-08-27 07:48:55,2015-08-27 07:48:55,1182,sales
1193,3142,1193,"3512 E Verbena Dr, Phoenix, AZ 85044",Ahwatukee Foothills,3,2,1980,zillow_ph,http://www.zillow.com/homedetails/3512-E-Verbena-Dr-Phoenix-AZ-85044/8162189_zpid/,2015-08-27 07:48:37,2015-08-28 15:36:40,33.306,-112.009,367.888,"3512 E Verbena Dr, Phoenix, AZ 85044, Ahwatukee Foothills",,,,1,3142,310000,closed,,2005-04-20,,2015-09-09 04:25:58,2015-09-09 04:25:58,1193,sales
1194,2125,1194,"10034 W Roma Ave, Phoenix, AZ 85037",Maryvale,3,2,1620,zillow_ph,http://www.zillow.com/homedetails/10034-W-Roma-Ave-Phoenix-AZ-85037/7484313_zpid/,2015-08-27 07:48:37,2015-08-28 15:36:40,33.5003,-112.278,314.966,"10034 W Roma Ave, Phoenix, AZ 85037, Maryvale",,,,1,2125,92336,closed,,1999-10-21,,2015-08-31 02:21:35,2015-08-31 02:21:35,1194,sales
1195,2300,1195,"4534 E Villa Maria Dr, Phoenix, AZ 85032",Paradise Valley,3,2,1832,zillow_ph,http://www.zillow.com/homedetails/4534-E-Villa-Maria-Dr-Phoenix-AZ-85032/8017360_zpid/,2015-08-27 07:48:37,2015-08-27 07:48:37,33.6525,-111.983,460.685,"4534 E Villa Maria Dr, Phoenix, AZ 85032, Paradise Valley",,,,1,2300,1599,open,2015-08-29,,,2015-08-31 02:21:41,2015-08-31 02:21:41,1195,sales
1218,4193,1218,"3939 E Ahwatukee Dr, Phoenix, AZ 85044",Ahwatukee Foothills,4,3,3300,zillow_ph,http://www.zillow.com/homedetails/3939-E-Ahwatukee-Dr-Phoenix-AZ-85044/8140390_zpid/,2015-08-27 07:48:40,2015-08-27 07:48:40,33.3334,-111.998,402.458,"3939 E Ahwatukee Dr, Phoenix, AZ 85044, Ahwatukee Foothills",,,,1,4193,2595,open,2015-08-11,,,2015-09-20 21:02:40,2015-09-20 21:02:40,1218,sales
1220,3957,1220,"3009 E Fremont Rd, Phoenix, AZ 85042",South Mountain,3,2,1678,zillow_ph,http://www.zillow.com/homedetails/3009-E-Fremont-Rd-Phoenix-AZ-85042/52424416_zpid/,2015-08-27 07:48:40,2015-08-28 15:36:44,33.3808,-112.019,356.559,"3009 E Fremont Rd, Phoenix, AZ 85042, South Mountain",,,,1,3957,175000,closed,,2002-05-16,,2015-09-20 21:02:21,2015-09-20 21:02:21,1220,sales
1242,2257,1242,"2317 N Mitchell St, Phoenix, AZ 85006",Encanto,2,2,750,zillow_ph,http://www.zillow.com/homedetails/2317-N-Mitchell-St-Phoenix-AZ-85006/7533648_zpid/,2015-08-27 07:48:44,2015-08-27 07:48:44,33.4737,-112.057,335.877,"2317 N Mitchell St, Phoenix, AZ 85006, Encanto",,,,1,2257,49000,closed,2011-08-23,2011-08-23,0,2015-08-31 02:21:39,2015-08-31 02:21:39,1242,sales
1246,4157,1246,"1014 E Bowker St, Phoenix, AZ 85040",South Mountain,3,2,1420,zillow_ph,http://www.zillow.com/homedetails/1014-E-Bowker-St-Phoenix-AZ-85040/62728097_zpid/,2015-08-27 07:48:45,2015-08-28 15:36:47,33.3971,-112.058,336.639,"1014 E Bowker St, Phoenix, AZ 85040, South Mountain",,,,1,4157,124900,open,2013-03-23,,,2015-09-20 21:02:37,2015-09-20 21:02:37,1246,sales
1279,2249,1279,"7133 W Warner St, Phoenix, AZ 85043",Estrella,3,2,1527,zillow_ph,http://www.zillow.com/homedetails/7133-W-Warner-St-Phoenix-AZ-85043/71604345_zpid/,2015-08-27 07:48:48,2015-08-28 15:36:55,33.4136,-112.215,307.36,"7133 W Warner St, Phoenix, AZ 85043, Estrella",,,,1,2249,89900,closed,2010-01-28,2010-01-28,0,2015-08-31 02:21:38,2015-08-31 02:21:38,1279,sales
1294,1764,1294,"4015 E Glenrosa Ave, Phoenix, AZ 85018",Camelback East,3,2,1890,zillow_ph,http://www.zillow.com/homedetails/4015-E-Glenrosa-Ave-Phoenix-AZ-85018/7836172_zpid/,2015-08-27 07:48:51,2015-08-27 07:48:51,33.4984,-111.994,372.167,"4015 E Glenrosa Ave, Phoenix, AZ 85018, Camelback East",,,,1,1764,425000,open,2008-02-21,,,2015-08-27 07:48:59,2015-08-27 07:48:59,1294,sales
1314,12718,1314,"2570 16th Ave, San Francisco, CA 94116",Inner Parkside,3,2,2000,zillow_sf,http://www.zillow.com/homedetails/2570-16th-Ave-San-Francisco-CA-94116/15123074_zpid/,2015-08-27 08:46:37,2015-08-27 08:46:37,37.74,-122.472,112.268,"2570 16th Ave, San Francisco, CA 94116, Inner Parkside",,0,1928,1,12718,36000,closed,,2015-10-07,,2015-10-07 02:05:10,2015-10-07 02:05:10,1314,sales
1315,12720,1315,"719 47th Ave, San Francisco, CA 94121",Outer Richmond,2,1,1375,zillow_sf,http://www.zillow.com/homedetails/719-47th-Ave-San-Francisco-CA-94121/15096594_zpid/,2015-08-27 08:46:38,2015-08-27 08:46:38,37.7748,-122.508,23.1972,"719 47th Ave, San Francisco, CA 94121, Outer Richmond",,0,1923,1,12720,70000,closed,,2015-10-07,,2015-10-07 02:05:10,2015-10-07 02:05:10,1315,sales
1318,4714,1318,"38 Cameo Way, San Francisco, CA 94131",Diamond Heights,2,1,1700,zillow_sf,http://www.zillow.com/homedetails/38-Cameo-Way-San-Francisco-CA-94131/15198816_zpid/,2015-08-27 08:46:38,2015-08-27 08:46:38,37.745,-122.445,173.94,"38 Cameo Way, San Francisco, CA 94131, Diamond Heights",,,,1,4714,2175000,closed,2015-05-15,2015-10-03,141,2015-09-27 06:42:03,2015-10-03 02:17:38,1318,sales
